66,19.5,,N,33,39.4,,E,3,15,1986

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.6,18.7,1,1,1,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.6,14.9,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.6,14.8,1,1,1,ACARTIA LONGIREMIS   Cop 
,15,-0.2,27.3,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,0.1,27.8,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.1,28.4,0,0,1,AGLANTHA DIGITALE
,65,-0.2,28.6,1,1,1,ASCIDIA Larvae
,,,,1,0,0,BIVALVIA larvae
,,,,0,1,3,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 5
,,,,4,1,2,CALANUS GLACIALIS   Cop 4
,,,,0,0,1,CALANUS GLACIALIS   Cop 1
,,,,10,12,1,FRITILLARIA BOREALIS
,,,,10,4,1,GASTROPODA Larvae
,,,,1,1,3,METRIDIA LONGA   Female  Cop 6
,,,,2,1,8,METRIDIA LONGA   Male  Cop 6
,,,,1,0,1,METRIDIA LONGA   Cop 5
,,,,1,0,2,METRIDIA LONGA   Cop 4
,,,,4,6,7,METRIDIA LONGA   Cop 3
,,,,5,4,2,METRIDIA LONGA   Cop 2
,,,,0,1,0,METRIDIA LONGA   Cop 1
,,,,10,2,1,METRIDIA LONGA   Naup 
,,,,6,2,1,MICROSETELLA NORVEGICA   Cop 
,,,,0,1,0,OICOPLEURA VANHOFFENIS
,,,,1,4,2,OITHONA SIMILIS   Female  Cop 6
,,,,150,180,43,OITHONA SIMILIS   Cop 
,,,,70,4,43,ONCAEA BOREALIS   Female  Cop 6
,,,,0,0,1,PARAFAVELLA DENTICULATA
,,,,2,0,1,POLYCHAETA Larvae
,,,,100,20,43,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,1,2,2,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,100,60,43,PSEUDOCALANUS MINUTUS   Cop 5
,,,,100,40,43,PSEUDOCALANUS MINUTUS   Cop 4
,,,,50,40,17,PSEUDOCALANUS MINUTUS   Cop 3
,,,,3,2,1,PSEUDOCALANUS MINUTUS   Cop 2
,,,,0,2,9,PSEUDOCALANUS MINUTUS   Naup 
,,,,0,0,1,SAGITTA ELEGANS
,,,,1,0,0,TEMORA LONGICORNIS   Cop 
STATION,9220,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,31,1986

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,,,,
decimal places,0,1,1,0,0,0,Name
,0,-0.5,7.2,20,1,2,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.5,26.8,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.3,27.6,14,1,2,ACARTIA LONGIREMIS   Cop 
,15,-0.3,27.6,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.1,28,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.7,28.6,0,1,1,AGLANTHA DIGITALE
,65,-0.8,28.8,0,0,0,ASCIDIA Larvae
,,,,1,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 5
,,,,1,1,2,CALANUS GLACIALIS   Cop 4
,,,,0,0,1,CALANUS GLACIALIS   Cop 3
,,,,0,0,2,FRITILLARIA BOREALIS
,,,,5,12,8,GASTROPODA Larvae
,,,,0,1,1,METRIDIA LONGA   Female  Cop 6
,,,,1,0,2,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,1,0,1,METRIDIA LONGA   Cop 4
,,,,3,4,8,METRIDIA LONGA   Cop 3
,,,,0,3,2,METRIDIA LONGA   Cop 2
,,,,5,1,2,MICROSETELLA NORVEGICA   Cop 
,,,,0,1,0,OICOPLEURA VANHOFFENIS
,,,,10,2,2,OITHONA SIMILIS   Female  Cop 6
,,,,0,0,1,OITHONA SIMILIS   Male  Cop 6
,,,,1200,500,256,OITHONA SIMILIS   Cop 
,,,,150,80,64,ONCAEA BOREALIS   Female  Cop 6
,,,,400,120,104,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,2,4,16,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,500,160,40,PSEUDOCALANUS MINUTUS   Cop 5
,,,,1300,200,160,PSEUDOCALANUS MINUTUS   Cop 4
,,,,700,160,160,PSEUDOCALANUS MINUTUS   Cop 3
,,,,100,4,16,PSEUDOCALANUS MINUTUS   Naup 
,,,,0,0,1,SAGITTA ELEGANS,,,
STATION,9231,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,11,1986

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.6,13.5,200,80,64,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.6,25.6,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.6,26.2,100,80,11,ACARTIA LONGIREMIS   Cop 
,15,-0.5,26.7,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.3,27,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.4,28.5,0,0,0,AGLANTHA DIGITALE
,65,-0.5,28.6,0,0,0,ASCIDIA Larvae
,,,,1,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,10,3,2,CALANUS GLACIALIS   Cop 4
,,,,1,0,0,CIRRIPEDIA  Naup 
,,,,0,20,2,FRITILLARIA BOREALIS
,,,,3,8,2,GASTROPODA Larvae
,,,,0,1,1,METRIDIA LONGA   Male  Cop 6
,,,,0,1,1,METRIDIA LONGA   Cop 4
,,,,0,1,3,METRIDIA LONGA   Cop 3
,,,,0,0,1,METRIDIA LONGA   Cop 2
,,,,30,12,8,MICROSETELLA NORVEGICA   Cop 
,,,,5,1,1,OICOPLEURA VANHOFFENIS
,,,,30,80,16,OITHONA SIMILIS   Female  Cop 6
,,,,10,0,0,OITHONA SIMILIS   Male  Cop 6
,,,,5000,2880,960,OITHONA SIMILIS   Cop 
,,,,70,80,16,ONCAEA BOREALIS   Female  Cop 6
,,,,2,1,1,POLYCHAETA Larvae
,,,,200,240,144,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,100,40,32,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,1600,1040,288,PSEUDOCALANUS MINUTUS   Cop 5
,,,,2400,800,384,PSEUDOCALANUS MINUTUS   Cop 4
,,,,900,520,144,PSEUDOCALANUS MINUTUS   Cop 3
,,,,200,80,16,PSEUDOCALANUS MINUTUS   Naup 
STATION,9241,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,21,1986

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.4,9.5,50,40,17,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.5,25.4,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.5,26,30,40,17,ACARTIA LONGIREMIS   Cop 
,15,-0.2,26.6,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.1,27.4,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.7,28.8,0,0,1,AGLANTHA DIGITALE
,65,-1,29,0,0,0,ASCIDIA Larvae
,,,,0,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 5
,,,,5,1,0,CALANUS GLACIALIS   Cop 4
,,,,1,4,1,CIRRIPEDIA  Naup 
,,,,0,8,2,FRITILLARIA BOREALIS
,,,,0,12,0,GASTROPODA Larvae
,,,,0,0,10,METRIDIA LONGA   Female  Cop 6
,,,,0,0,4,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,0,1,METRIDIA LONGA   Cop 4
,,,,2,1,2,MICROSETELLA NORVEGICA   Cop 
,,,,10,12,34,OITHONA SIMILIS   Female  Cop 6
,,,,0,0,1,OITHONA SIMILIS   Male  Cop 6
,,,,150,600,340,OITHONA SIMILIS   Cop 
,,,,3,28,12,ONCAEA BOREALIS   Female  Cop 6
,,,,0,1,0,PARAFAVELLA DENTICULATA
,,,,1,0,0,PODON LEUCKARTI
,,,,10,20,5,POLYCHAETA Larvae
,,,,10,80,85,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,16,28,12,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,500,600,391,PSEUDOCALANUS MINUTUS   Cop 5
,,,,200,640,68,PSEUDOCALANUS MINUTUS   Cop 4
,,,,50,40,17,PSEUDOCALANUS MINUTUS   Cop 3
,,,,150,400,238,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,0,0,1,SAGITTA ELEGANS,,,
STATION,9257,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,7,1986

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,1,15.4,1,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,0,26.7,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.3,27.3,0,0,0,ACARTIA LONGIREMIS   Cop 
,15,-0.4,27.6,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.5,28.1,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.8,28.7,2,0,1,AGLANTHA DIGITALE
,65,-0.9,28.8,0,0,0,ASCIDIA Larvae
,,,,0,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,29,3,1,CALANUS GLACIALIS   Cop 4
,,,,50,7,0,CIRRIPEDIA  Naup 
,,,,0,1,0,EVADNE NORDMANNI
,,,,2,3,0,FRITILLARIA BOREALIS
,,,,0,1,2,METRIDIA LONGA   Female  Cop 6
,,,,0,0,4,METRIDIA LONGA   Male  Cop 6
,,,,0,1,1,METRIDIA LONGA   Cop 5
,,,,0,1,3,METRIDIA LONGA   Cop 4
,,,,0,3,27,METRIDIA LONGA   Cop 3
,,,,0,7,5,METRIDIA LONGA   Cop 2
,,,,100,67,27,MICROSETELLA NORVEGICA   Cop 
,,,,400,0,0,OITHONA SIMILIS   Female  Cop 6
,,,,3300,67,54,OITHONA SIMILIS   Cop 
,,,,2,67,3,ONCAEA BOREALIS   Female  Cop 6
,,,,400,20,3,POLYCHAETA Larvae
,,,,1300,67,162,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,400,134,4,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,700,13,54,PSEUDOCALANUS MINUTUS   Cop 5
,,,,400,7,27,PSEUDOCALANUS MINUTUS   Cop 4
,,,,0,1,27,PSEUDOCALANUS MINUTUS   Cop 3
,,,,800,34,0,PSEUDOCALANUS MINUTUS   Cop 1
,,,,5600,134,54,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,1,0,0,SAGITTA ELEGANS,,,
STATION,9271,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,21,1986

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,5.6,24.7,200,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,3.5,25.8,30,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,3,26.6,0,0,0,ACARTIA LONGIREMIS   Cop 
,15,2.5,26.7,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,0.6,27.6,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.5,28.3,1,8,1,AGLANTHA DIGITALE
,65,-0.5,28.4,0,0,3,ASCIDIA Larvae
,,,,4,9,10,CALANUS GLACIALIS   Male  Cop 6
,,,,52,8,1,CALANUS GLACIALIS   Cop 5
,,,,10,3,1,CALANUS GLACIALIS   Cop 4
,,,,5600,603,14,CALANUS GLACIALIS   Naup 
,,,,30,1,0,CENTROPAGES HAMATUS   Naup 
,,,,1800,134,0,CIRRIPEDIA  Naup 
,,,,10,0,0,EVADNE NORDMANNI
,,,,100,7,0,FRITILLARIA BOREALIS
,,,,30,0,0,GASTROPODA Larvae
,,,,0,1,0,METRIDIA LONGA   Female  Cop 6
,,,,1,1,0,METRIDIA LONGA   Male  Cop 6
,,,,0,1,0,MICROSETELLA NORVEGICA
,,,,10,67,28,MICROSETELLA NORVEGICA   Cop 
,,,,1800,67,14,OITHONA SIMILIS   Female  Cop 6
,,,,900,134,14,OITHONA SIMILIS   Male  Cop 6
,,,,3200,737,84,OITHONA SIMILIS   Cop 
,,,,3,201,84,ONCAEA BOREALIS   Female  Cop 6
,,,,0,1,0,PARAFAVELLA DENTICULATA
,,,,900,134,14,POLYCHAETA Larvae
,,,,400,201,140,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,10,67,56,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,50,34,56,PSEUDOCALANUS MINUTUS   Cop 5
,,,,30,34,14,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,2400,134,14,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,3200,67,14,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,2800,67,14,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,1300,1340,84,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,2,2,1,SAGITTA ELEGANS,,,
STATION,9280,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,30,1986

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,4.3,24.3,20,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,4,25.6,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,3,26.4,2,0,0,ACARTIA LONGIREMIS   Cop 
,15,2.8,26.5,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,1.5,26.7,10,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.2,28.2,0,9,1,AGLANTHA DIGITALE
,65,-0.4,28.2,0,0,0,ASCIDIA Larvae
,,,,0,1,0,BRYOZOA Larvae
,,,,5,3,16,CALANUS GLACIALIS   Male  Cop 6
,,,,75,11,22,CALANUS GLACIALIS   Cop 5
,,,,0,0,3,CALANUS GLACIALIS   Cop 4
,,,,0,1,0,CALANUS GLACIALIS   Cop 1
,,,,2300,871,0,CALANUS GLACIALIS   Naup 
,,,,0,1,0,CENTROPAGES HAMATUS   Juv
,,,,10,34,0,CENTROPAGES HAMATUS   Naup 
,,,,1100,67,0,CIRRIPEDIA  Naup 
,,,,1,0,0,EVADNE NORDMANNI
,,,,30,0,0,FRITILLARIA BOREALIS
,,,,20,7,0,GASTROPODA Larvae
,,,,0,0,8,METRIDIA LONGA   Female  Cop 6
,,,,0,0,10,METRIDIA LONGA   Male  Cop 6
,,,,0,0,13,METRIDIA LONGA   Cop 5
,,,,0,0,3,METRIDIA LONGA   Cop 4
,,,,0,0,1,METRIDIA LONGA   Cop 3
,,,,0,7,0,MICROSETELLA NORVEGICA
,,,,100,67,5,MICROSETELLA NORVEGICA   Cop 
,,,,0,1,0,OICOPLEURA VANHOFFENIS
,,,,3400,1474,0,OITHONA SIMILIS   Female  Cop 6
,,,,2000,402,3,OITHONA SIMILIS   Male  Cop 6
,,,,700,134,26,OITHONA SIMILIS   Cop 
,,,,0,201,78,ONCAEA BOREALIS   Female  Cop 6
,,,,0,201,0,PARAFAVELLA DENTICULATA
,,,,200,67,26,POLYCHAETA Larvae
,,,,20,67,546,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,0,7,26,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,1,67,156,PSEUDOCALANUS MINUTUS   Cop 5
,,,,500,201,130,PSEUDOCALANUS MINUTUS   Cop 4
,,,,600,67,52,PSEUDOCALANUS MINUTUS   Cop 3
,,,,200,34,13,PSEUDOCALANUS MINUTUS   Cop 2
,,,,300,201,52,PSEUDOCALANUS MINUTUS   Cop 1
,,,,3700,1809,52,PSEUDOCALANUS MINUTUS   Naup 
,,,,0,4,2,SAGITTA ELEGANS,,,
