units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.4,8.2,6,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.7,27.1,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-1,27.3,17,3,2,ACARTIA LONGIREMIS   Cop 
,15,-1,27.5,0,1,0,ACARTIA LONGIREMIS   Juv 
,25,-0.5,27.7,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,,28.4,0,2,1,AGLANTHA DIGITALE
,65,,28.4,0,0,0,ASCIDIA Larvae
,,,,1,0,0,BIVALVIA larvae
,,,,0,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,1,0,CALANUS GLACIALIS   Female  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,0,6,0,FRITILLARIA BOREALIS
,,,,8,5,1,GASTROPODA Larvae
,,,,1,0,2,METRIDIA LONGA   Female  Cop 6
,,,,2,2,3,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,1,0,4,METRIDIA LONGA   Cop 4
,,,,6,12,13,METRIDIA LONGA   Cop 3
,,,,3,7,13,METRIDIA LONGA   Cop 2
,,,,0,2,13,METRIDIA LONGA   Cop 1
,,,,0,1,0,MICROSETELLA NORVEGICA   Cop 
,,,,50,2,0,OICOPLEURA VANHOFFENIS
,,,,0,8,2,OITHONA SIMILIS   Female  Cop 6
,,,,1360,118,65,OITHONA SIMILIS   Cop 
,,,,50,0,0,OITHONA SIMILIS   Juv 
,,,,50,147,104,ONCAEA BOREALIS   Female  Cop 6
,,,,7,0,2,ONCAEA BOREALIS   Male  Cop 6
,,,,50,0,0,ONCAEA BOREALIS   Cop 
,,,,52,42,13,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,0,18,3,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,216,116,52,PSEUDOCALANUS MINUTUS   Cop 5
,,,,150,217,13,PSEUDOCALANUS MINUTUS   Cop 4
,,,,100,147,65,PSEUDOCALANUS MINUTUS   Cop 3
,,,,10,29,1,PSEUDOCALANUS MINUTUS   Cop 2
,,,,0,0,4,SAGITTA ELEGANS,,,
STATION,1894,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,10,1966

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,,,,6,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,1,1,METRIDIA LONGA   Female  Cop 6
,,,,0,0,2,METRIDIA LONGA   Male  Cop 6
,,,,6,0,13,METRIDIA LONGA   Cop 3
,,,,3,0,0,METRIDIA LONGA   Cop 2
,,,,1,0,0,METRIDIA LONGA   Cop 1
,,,,44,0,0,OITHONA SIMILIS   Female  Cop 6
,,,,250,38,0,OITHONA SIMILIS   Cop 
,,,,50,154,12,ONCAEA BOREALIS   Female  Cop 6
,,,,7,6,0,ONCAEA BOREALIS   Male  Cop 6
,,,,0,7,0,ONCAEA BOREALIS   Cop 
,,,,52,42,13,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,4,0,3,PSEUDOCALANUS MINUTUS   Male  Cop 6,,,
,,,,50,116,13,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,50,38,26,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,150,38,13,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,50,0,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,4,0,0,PSEUDOCALANUS MINUTUS   Naup ,,,
STATION,1905,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,3,21,1966

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,,,,0,0,3,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,0,5,0,GASTROPODA Larvae
,,,,0,2,1,METRIDIA LONGA   Female  Cop 6
,,,,1,2,3,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,5,9,METRIDIA LONGA   Cop 4
,,,,41,12,43,METRIDIA LONGA   Cop 3
,,,,41,7,0,METRIDIA LONGA   Cop 2,,,
,,,,4,0,0,MICROSETELLA NORVEGICA   Cop ,,,
,,,,415,231,14,OITHONA SIMILIS   Cop ,,,
,,,,83,154,58,ONCAEA BOREALIS   Female  Cop 6,,,
,,,,7,6,0,ONCAEA BOREALIS   Male  Cop 6,,,
,,,,9,0,0,ONCAEA BOREALIS   Cop ,,,
,,,,52,38,29,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,41,77,29,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,124,115,14,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,83,154,50,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,0,115,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
STATION,1916,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,1,1966

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,
LONG END,33,39.4,,E,,,
BOTTOM DEPTH,65,m,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,,,,0,0,2,ACARTIA LONGIREMIS   Cop 
,,,,0,0,1,AGLANTHA DIGITALE
,,,,0,1,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,FRITILLARIA BOREALIS
,,,,0,0,1,GASTROPODA Larvae
,,,,0,1,1,METRIDIA LONGA   Female  Cop 6
,,,,1,1,7,METRIDIA LONGA   Male  Cop 6
,,,,0,2,7,METRIDIA LONGA   Cop 4
,,,,3,33,27,METRIDIA LONGA   Cop 3
,,,,0,0,13,METRIDIA LONGA   Cop 2
,,,,0,0,2,METRIDIA LONGA   Cop 1
,,,,0,0,1,METRIDIA LONGA   Naup 
,,,,0,3,1,MICROSETELLA NORVEGICA   Cop 
,,,,0,0,3,OITHONA SIMILIS   Female  Cop 6
,,,,50,234,27,OITHONA SIMILIS   Cop 
,,,,100,100,40,ONCAEA BOREALIS   Female  Cop 6
,,,,0,0,2,ONCAEA BOREALIS   Male  Cop 6
,,,,50,0,1,ONCAEA BOREALIS   Cop 
,,,,0,100,40,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,50,100,13,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,50,134,35,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,150,100,40,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,0,0,10,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,0,0,1,SAGITTA ELEGANS,,,
STATION,1926,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,11,1966

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.3,7.6,14,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.4,26.8,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.5,26.9,27,0,0,ACARTIA LONGIREMIS   Cop 
,15,-0.5,27.4,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.4,28,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.3,28.4,0,0,0,AGLANTHA DIGITALE
,65,-0.3,28.5,0,0,0,ASCIDIA Larvae
,,,,0,0,2,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,0,6,0,GASTROPODA Larvae
,,,,0,2,3,METRIDIA LONGA   Female  Cop 6
,,,,0,9,7,METRIDIA LONGA   Male  Cop 6
,,,,0,1,1,METRIDIA LONGA   Cop 5
,,,,0,7,4,METRIDIA LONGA   Cop 4
,,,,0,12,20,METRIDIA LONGA   Cop 3
,,,,0,5,8,METRIDIA LONGA   Cop 2
,,,,1,0,2,METRIDIA LONGA   Cop 1
,,,,62,0,0,OITHONA SIMILIS   Female  Cop 6
,,,,500,144,0,OITHONA SIMILIS   Cop 
,,,,50,36,13,ONCAEA BOREALIS   Female  Cop 6
,,,,50,11,2,ONCAEA BOREALIS   Male  Cop 6
,,,,92,108,26,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,150,144,13,PSEUDOCALANUS MINUTUS   Cop 5
,,,,150,180,35,PSEUDOCALANUS MINUTUS   Cop 4
,,,,0,144,13,PSEUDOCALANUS MINUTUS   Cop 3
,,,,10,1,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,100,0,0,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,0,1,1,SAGITTA ELEGANS,,,
STATION,1935,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,20,1966

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.1,6.8,50,4,3,ACARTIA LONGIREMIS   Female  Cop 6
,5,-1,25.8,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-1,26.8,27,4,2,ACARTIA LONGIREMIS   Cop 
,15,-0.9,27.5,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.3,28.1,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.3,28.5,0,0,0,AGLANTHA DIGITALE
,65,-0.4,28.5,0,0,0,ASCIDIA Larvae
,,,,0,0,3,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,2,5,1,FRITILLARIA BOREALIS
,,,,6,6,1,GASTROPODA Larvae
,,,,0,1,5,METRIDIA LONGA   Female  Cop 6
,,,,0,1,6,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,33,8,METRIDIA LONGA   Cop 4
,,,,3,33,65,METRIDIA LONGA   Cop 3
,,,,0,33,26,METRIDIA LONGA   Cop 2
,,,,0,0,2,METRIDIA LONGA   Cop 1
,,,,4,0,1,MICROSETELLA NORVEGICA   Cop 
,,,,0,1,0,OICOPLEURA VANHOFFENIS
,,,,62,33,0,OITHONA SIMILIS   Female  Cop 6
,,,,15,2,0,OITHONA SIMILIS   Male  Cop 6
,,,,2150,2210,39,OITHONA SIMILIS   Cop 
,,,,150,210,0,OITHONA SIMILIS   Juv 
,,,,50,168,26,ONCAEA BOREALIS   Female  Cop 6
,,,,13,33,13,ONCAEA BOREALIS   Male  Cop 6
,,,,27,7,0,POLYCHAETA Larvae
,,,,92,168,39,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,51,40,0,PSEUDOCALANUS MINUTUS   Male  Cop 6,,,
,,,,800,435,0,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,650,470,13,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,600,235,29,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,0,33,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,0,0,13,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,0,2,2,SAGITTA ELEGANS,,,
STATION,1945,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,30,1966

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.2,6.3,14,0,3,ACARTIA LONGIREMIS   Female  Cop 6
,5,-1.2,25.7,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.8,26.6,50,4,2,ACARTIA LONGIREMIS   Cop 
,15,-0.7,27.4,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.5,28.1,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.4,28.4,0,0,1,AGLANTHA DIGITALE
,65,-0.4,28.4,0,0,0,ASCIDIA Larvae
,,,,0,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,1,1,CALANUS GLACIALIS   Cop 4
,,,,0,0,1,ECHINODERMATA Larvae
,,,,0,5,1,FRITILLARIA BOREALIS
,,,,0,6,0,GASTROPODA Larvae
,,,,0,0,5,METRIDIA LONGA   Female  Cop 6
,,,,1,0,6,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,0,3,METRIDIA LONGA   Cop 4
,,,,0,12,13,METRIDIA LONGA   Cop 3
,,,,0,5,13,METRIDIA LONGA   Cop 2
,,,,0,3,1,MICROSETELLA NORVEGICA   Cop 
,,,,0,1,0,OICOPLEURA VANHOFFENIS
,,,,150,19,0,OITHONA SIMILIS   Female  Cop 6
,,,,0,2,0,OITHONA SIMILIS   Male  Cop 6
,,,,4700,390,39,OITHONA SIMILIS   Cop ,,,
,,,,550,0,0,OITHONA SIMILIS   Juv ,,,
,,,,65,109,26,ONCAEA BOREALIS   Female  Cop 6,,,
,,,,0,11,0,ONCAEA BOREALIS   Male  Cop 6,,,
,,,,50,7,1,POLYCHAETA Larvae,,,
,,,,50,35,13,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,51,40,11,PSEUDOCALANUS MINUTUS   Male  Cop 6,,,
,,,,800,35,13,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,2600,163,35,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,850,35,29,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,50,1,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,0,1,0,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,50,52,0,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,0,0,3,SAGITTA ELEGANS,,,
STATION,1955,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,10,1966

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,,,,
decimal places,0,1,1,0,0,0,Name,,,
,0,-0.3,6.4,27,1,1,ACARTIA LONGIREMIS   Female  Cop 6,,,
,5,-1.1,25.7,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.6,27,10,1,1,ACARTIA LONGIREMIS   Cop 
,15,-0.6,27.6,0,1,0,ACARTIA LONGIREMIS   Juv 
,25,-0.5,28.2,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.5,28.4,0,0,0,AGLANTHA DIGITALE
,65,-0.5,28.4,0,0,0,ASCIDIA Larvae
,,,,0,1,1,BIVALVIA larvae
,,,,0,0,3,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 5
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,0,0,1,ECHINODERMATA Larvae
,,,,10,0,0,FRITILLARIA BOREALIS
,,,,0,67,0,GASTROPODA Larvae
,,,,1,0,12,METRIDIA LONGA   Female  Cop 6
,,,,0,0,8,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,1,5,21,METRIDIA LONGA   Cop 4
,,,,1,33,39,METRIDIA LONGA   Cop 3
,,,,0,2,3,METRIDIA LONGA   Cop 2
,,,,1,1,0,MICROSETELLA NORVEGICA   Cop 
,,,,2,1,1,OICOPLEURA VANHOFFENIS
,,,,50,33,0,OITHONA SIMILIS   Female  Cop 6
,,,,0,96,0,OITHONA SIMILIS   Male  Cop 6
,,,,4500,705,13,OITHONA SIMILIS   Cop 
,,,,400,0,0,OITHONA SIMILIS   Juv 
,,,,0,67,60,ONCAEA BOREALIS   Female  Cop 6
,,,,0,33,0,ONCAEA BOREALIS   Male  Cop 6
,,,,50,0,7,ONCAEA BOREALIS   Cop 
,,,,50,27,5,POLYCHAETA Larvae
,,,,50,231,39,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,210,0,0,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,100,0,41,PSEUDOCALANUS MINUTUS   Cop 5
,,,,300,200,26,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,150,33,64,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,150,134,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
