,,,,0,0,12,METRIDIA LONGA   Male  Cop 6
,,,,0,1,2,METRIDIA LONGA   Cop 5
,,,,1,2,13,METRIDIA LONGA   Cop 4
,,,,0,5,13,METRIDIA LONGA   Cop 3
,,,,0,0,1,METRIDIA LONGA   Cop 2
,,,,1,0,1,MICROSETELLA NORVEGICA   Cop 
,,,,200,34,3,OITHONA SIMILIS   Female  Cop 6,,,
,,,,0,0,1,OITHONA SIMILIS   Male  Cop 6,,,
,,,,1300,302,39,OITHONA SIMILIS   Cop ,,,
,,,,10,168,65,ONCAEA BOREALIS   Female  Cop 6,,,
,,,,1,7,1,ONCAEA BOREALIS   Male  Cop 6,,,
,,,,30,34,78,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,0,3,0,PSEUDOCALANUS MINUTUS   Male  Cop 6,,,
,,,,450,34,8,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,850,134,8,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,600,101,13,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,0,0,1,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,0,1,1,SAGITTA ELEGANS,,,
STATION,8500,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,10,1984

HEADERS,,, , , ,,
LAT END,66,19.5,,N,,,
LONG END,33,39.4,,E,,,
BOTTOM DEPTH,65,m,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,-0.8,16.9,3,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,-1.2,25.4,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-1,25.6,0,0,0,ACARTIA LONGIREMIS   Cop 
,15,-0.7,26.9,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.8,27.2,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.6,28.2,0,0,2,AGLANTHA DIGITALE
,65,-0.6,27.2,0,0,0,ASCIDIA Larvae
,,,,0,0,9,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,2,CALANUS GLACIALIS   Cop 5
,,,,0,0,1,ECHINODERMATA Larvae
,,,,0,1,0,FRITILLARIA BOREALIS
,,,,3,1,0,GASTROPODA Larvae
,,,,0,0,4,METRIDIA LONGA   Female  Cop 6
,,,,0,0,8,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,1,15,METRIDIA LONGA   Cop 4
,,,,0,1,29,METRIDIA LONGA   Cop 3
,,,,10,13,0,MICROSETELLA NORVEGICA   Cop 
,,,,50,67,15,OITHONA SIMILIS   Female  Cop 6,,,
,,,,0,1,0,OITHONA SIMILIS   Male  Cop 6,,,
,,,,2500,168,73,OITHONA SIMILIS   Cop ,,,
,,,,10,101,29,ONCAEA BOREALIS   Female  Cop 6,,,
,,,,0,1,0,ONCAEA BOREALIS   Male  Cop 6,,,
,,,,0,1,0,ONCAEA BOREALIS   Cop ,,,
,,,,1,0,0,POLYCHAETA Larvae,,,
,,,,50,101,116,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,10,3,1,PSEUDOCALANUS MINUTUS   Male  Cop 6,,,
,,,,550,67,9,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,800,20,9,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,1000,34,29,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,0,1,0,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,0,0,6,SAGITTA ELEGANS,,,
STATION,8510,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,20,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,,,,
decimal places,0,1,1,0,0,0,Name,,,
,0,-0.8,18,0,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,-1.1,25.5,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-1,26.2,0,1,1,ACARTIA LONGIREMIS   Cop 
,15,-0.7,26.6,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.7,27.8,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.6,28,1,1,0,AGLANTHA DIGITALE
,65,-0.6,27.9,0,0,0,ASCIDIA Larvae
,,,,0,1,3,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,0,1,0,FRITILLARIA BOREALIS
,,,,0,1,5,METRIDIA LONGA   Female  Cop 6
,,,,0,0,9,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,1,3,METRIDIA LONGA   Cop 4
,,,,0,5,10,METRIDIA LONGA   Cop 3
,,,,0,1,1,METRIDIA LONGA   Cop 2
,,,,0,1,1,MICROSETELLA NORVEGICA   Cop 
,,,,1,0,0,OICOPLEURA VANHOFFENIS
,,,,100,34,3,OITHONA SIMILIS   Female  Cop 6
,,,,1,1,0,OITHONA SIMILIS   Male  Cop 6
,,,,1600,302,26,OITHONA SIMILIS   Cop 
,,,,30,67,52,ONCAEA BOREALIS   Female  Cop 6
,,,,1,0,0,ONCAEA BOREALIS   Male  Cop 6
,,,,10,3,0,POLYCHAETA Larvae
,,,,100,40,52,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,14,7,1,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,150,20,8,PSEUDOCALANUS MINUTUS   Cop 5
,,,,600,7,5,PSEUDOCALANUS MINUTUS   Cop 4
,,,,500,3,8,PSEUDOCALANUS MINUTUS   Cop 3
,,,,10,1,1,PSEUDOCALANUS MINUTUS   Naup 
,,,,0,0,1,SAGITTA ELEGANS
STATION,8519,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,4,29,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,
COMMENTS,UNDER ICE MESUREMENTS,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,,,,
decimal places,0,1,1,0,0,0,Name
,0,0.4,19,10,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,-0.5,23.7,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,-0.5,24,1,0,1,ACARTIA LONGIREMIS   Cop 
,15,-0.4,25.4,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.8,26.4,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.9,27.4,0,0,1,AGLANTHA DIGITALE
,65,-0.9,29.1,0,0,0,ASCIDIA Larvae
,,,,16,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,0,0,1,CALANUS GLACIALIS   Cop 5
,,,,26,3,4,CALANUS GLACIALIS   Cop 4
,,,,30,3,0,CIRRIPEDIA  Naup 
,,,,0,1,0,GASTROPODA Larvae
,,,,0,0,2,METRIDIA LONGA   Female  Cop 6
,,,,0,0,4,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,1,7,4,METRIDIA LONGA   Cop 4,,,
,,,,0,13,13,METRIDIA LONGA   Cop 3,,,
,,,,50,13,3,OITHONA SIMILIS   Female  Cop 6,,,
,,,,2200,1005,91,OITHONA SIMILIS   Cop ,,,
,,,,3,67,26,ONCAEA BOREALIS   Female  Cop 6,,,
,,,,0,7,1,ONCAEA BOREALIS   Cop ,,,
,,,,30,7,1,POLYCHAETA Larvae,,,
,,,,50,101,104,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,10,70,0,PSEUDOCALANUS MINUTUS   Male  Cop 6,,,
,,,,850,603,26,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,450,67,8,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,150,20,3,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,30,13,13,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,0,0,2,SAGITTA ELEGANS,,,
STATION,8530,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,10,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,,,,
decimal places,0,1,1,0,0,0,Name,,,
,0,0.6,19.9,1,0,0,ACARTIA LONGIREMIS   Female  Cop 6,,,
,5,0.9,23,1,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,0.4,23.1,0,0,0,ACARTIA LONGIREMIS   Cop 
,15,-0.1,25.6,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.7,27.2,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.9,28,0,1,1,AGLANTHA DIGITALE
,65,-0.9,28.1,0,0,0,ASCIDIA Larvae
,,,,15,0,1,CALANUS GLACIALIS   Male  Cop 6
,,,,12,0,1,CALANUS GLACIALIS   Cop 5
,,,,50,0,1,CALANUS GLACIALIS   Cop 4
,,,,300,235,1,CIRRIPEDIA  Naup 
,,,,0,1,0,FRITILLARIA BOREALIS
,,,,0,1,0,GASTROPODA Larvae
,,,,0,0,3,METRIDIA LONGA   Female  Cop 6
,,,,0,0,3,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,0,8,METRIDIA LONGA   Cop 4
,,,,0,0,13,METRIDIA LONGA   Cop 3
,,,,0,0,1,METRIDIA LONGA   Cop 2
,,,,0,1,0,MICROSETELLA NORVEGICA   Cop 
,,,,200,67,3,OITHONA SIMILIS   Female  Cop 6
,,,,400,13,0,OITHONA SIMILIS   Male  Cop 6
,,,,2000,201,26,OITHONA SIMILIS   Cop 
,,,,200,101,5,ONCAEA BOREALIS   Female  Cop 6
,,,,30,7,1,ONCAEA BOREALIS   Male  Cop 6
,,,,0,7,0,ONCAEA BOREALIS   Cop 
,,,,5,2,3,POLYCHAETA Larvae
,,,,400,101,3,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,100,13,1,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,500,34,26,PSEUDOCALANUS MINUTUS   Cop 5
,,,,100,13,3,PSEUDOCALANUS MINUTUS   Cop 4
,,,,0,1,2,PSEUDOCALANUS MINUTUS   Cop 3
,,,,10,0,0,PSEUDOCALANUS MINUTUS   Cop 1
,,,,1800,168,52,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,0,3,1,SAGITTA ELEGANS,,,
STATION,8541,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,21,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,7.4,18.6,1,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,3.5,24.5,0,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,1,24.9,0,0,0,ACARTIA LONGIREMIS   Cop 
,15,-0.3,26,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.8,26.7,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.9,28.3,5,1,1,AGLANTHA DIGITALE
,65,-0.9,28.1,0,0,0,ASCIDIA Larvae
,,,,14,5,7,CALANUS GLACIALIS   Male  Cop 6
,,,,18,4,3,CALANUS GLACIALIS   Cop 5
,,,,2,1,0,CALANUS GLACIALIS   Cop 4
,,,,500,13,8,CALANUS GLACIALIS   Naup 
,,,,200,67,8,CIRRIPEDIA  Naup 
,,,,1,1,10,METRIDIA LONGA   Female  Cop 6
,,,,0,0,4,METRIDIA LONGA   Male  Cop 6
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,0,3,METRIDIA LONGA   Cop 4
,,,,0,0,1,METRIDIA LONGA   Cop 3
,,,,2000,67,5,OITHONA SIMILIS   Female  Cop 6
,,,,1000,13,3,OITHONA SIMILIS   Male  Cop 6
,,,,2000,67,26,OITHONA SIMILIS   Cop 
,,,,200,168,26,ONCAEA BOREALIS   Female  Cop 6
,,,,30,134,3,ONCAEA BOREALIS   Cop 
,,,,30,34,3,POLYCHAETA Larvae
,,,,1400,201,91,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,200,13,26,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,100,13,13,PSEUDOCALANUS MINUTUS   Cop 5
,,,,200,13,3,PSEUDOCALANUS MINUTUS   Cop 4
,,,,300,13,3,PSEUDOCALANUS MINUTUS   Cop 3
,,,,1600,34,5,PSEUDOCALANUS MINUTUS   Cop 2
,,,,1500,13,3,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,1400,67,3,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,8,3,1,SAGITTA ELEGANS,,,
STATION,8551,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,5,31,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,15,16.7,100,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,11.5,21.4,70,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,5,21.6,0,0,0,ACARTIA LONGIREMIS   Cop 
,15,1,24.5,0,0,0,ACARTIA LONGIREMIS   Juv 
,25,-0.5,26.4,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,-0.9,27,3,3,0,AGLANTHA DIGITALE
,65,-0.9,27.6,0,0,0,ASCIDIA Larvae
,,,,1,0,0,BIVALVIA larvae
,,,,0,6,10,CALANUS GLACIALIS   Male  Cop 6
,,,,1,6,22,CALANUS GLACIALIS   Cop 5
,,,,0,0,4,CALANUS GLACIALIS   Cop 4
,,,,3,0,0,CALANUS GLACIALIS   Cop 3
,,,,10,0,0,CALANUS GLACIALIS   Cop 2
,,,,18,201,0,CALANUS GLACIALIS   Cop 1
,,,,100,268,0,CALANUS GLACIALIS   Naup 
,,,,2,0,0,CENTROPAGES HAMATUS   Female  Cop 6
,,,,30,0,0,CENTROPAGES HAMATUS   Cop 
,,,,70,0,0,CENTROPAGES HAMATUS   Juv
,,,,30,13,14,CIRRIPEDIA  Naup 
,,,,200,2,0,EVADNE NORDMANNI
,,,,3,1,0,FRITILLARIA BOREALIS
,,,,5,0,0,GASTROPODA Larvae
,,,,0,0,14,METRIDIA LONGA   Female  Cop 6
,,,,0,0,3,METRIDIA LONGA   Male  Cop 6
,,,,0,0,4,METRIDIA LONGA   Cop 5
,,,,500,134,0,MICROSETELLA NORVEGICA
,,,,200,67,3,MICROSETELLA NORVEGICA   Cop 
,,,,2800,335,54,OITHONA SIMILIS   Female  Cop 6
,,,,800,201,0,OITHONA SIMILIS   Male  Cop 6
,,,,400,67,0,OITHONA SIMILIS   Cop 
,,,,0,134,216,ONCAEA BOREALIS   Female  Cop 6
,,,,0,7,0,ONCAEA BOREALIS   Male  Cop 6
,,,,1,67,0,ONCAEA BOREALIS   Cop 
,,,,4,0,0,PODON LEUCKARTI
,,,,10,7,0,POLYCHAETA Larvae
,,,,10,268,297,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,0,0,27,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,10,469,270,PSEUDOCALANUS MINUTUS   Cop 5
,,,,30,402,81,PSEUDOCALANUS MINUTUS   Cop 4
,,,,70,603,81,PSEUDOCALANUS MINUTUS   Cop 3
,,,,100,268,135,PSEUDOCALANUS MINUTUS   Cop 2
,,,,100,737,108,PSEUDOCALANUS MINUTUS   Cop 1
,,,,100,134,3,PSEUDOCALANUS MINUTUS   Naup 
,,,,5,5,0,SAGITTA ELEGANS
,,,,1,0,0,TEMORA LONGICORNIS   Cop ,,,
,,,,1,0,0,TEMORA LONGICORNIS   Juv,,,
STATION,8560,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,6,9,1984

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,11.2,22,0,0,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,11,22.3,10,0,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,10,23.1,10,0,0,ACARTIA LONGIREMIS   Cop 
,15,4.5,23.8,50,0,0,ACARTIA LONGIREMIS   Juv 
,25,0.2,26.2,0,0,1,ACARTIA LONGIREMIS   Naup 
,50,-0.7,26.9,2,5,1,AGLANTHA DIGITALE
,65,-0.7,27.6,0,0,0,ASCIDIA Larvae
,,,,0,7,1,BIVALVIA larvae
,,,,0,1,4,CALANUS GLACIALIS   Male  Cop 6
,,,,0,2,11,CALANUS GLACIALIS   Cop 5
