     18597,         19292,         22227,         19005,         23039,
  "14",          2766,          3959,          6251,          8799,          9257,         11025,          7602,         11986,
  "15",          6493,          6646,          8262,          9798,         10035,         11202,         11403,         11053,
  "16",            17,            13,             5,             0,             0,             0,             0,             0,
  "17",            72,            69,            66,
