29","English (015, 022)",3,"Two races","1.4","+/-0.3","N","N"
"529","English (015, 022)",4,"Three races","0.1","+/-0.1","N","N"
"529","English (015, 022)",5,"Four or more races","0.0","+/-0.1","N","N"
"529","English (015, 022)",6,"Male","48.9","+/-0.3","49.1","+/-2.5"
"529","English (015, 022)",7,"Female","51.1","+/-0.3","50.9","+/-2.5"
"529","English (015, 022)",8,"Under 5 years","5.6","+/-0.2","5.7","+/-1.6"
"529","English (015, 022)",9,"5 to 17 years","15.8","+/-0.3","13.6","+/-1.8"
"529","English (015, 
