s degree","10,067","+/-1,352","8,715","11,419"
"B15002H",16.000,"Bachelor's degree","35,872","+/-2,472","33,400","38,344"
"B15002H",17.000,"Graduate degree","23,841","+/-2,301","21,540","26,142"
"B15002I",.,"SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)",,,,
"B15002I",.,"Universe:  Hispanic or Latino population 25 years and over",,,,
"B15002I",1.000,"Total:","94,766","*****","*****","*****"
"B15002I",2.000,"Male:","48,881","*****","*****","*****"
"B15002I",3.000,"Le
