otal population",269,"5 or more units",,,"7.7","+/-0.8"
"001","Total population",270,"Mobile home, boat, RV, van, etc.",,,"17.4","+/-1.1"
"001","Total population",271,"Built 2000 or later",,,"11.4","+/-0.9"
"001","Total population",272,"Built 1990 to 1999",,,"19.3","+/-1.2"
"001","Total population",273,"Built 1980 to 1989",,,"14.9","+/-0.9"
"001","Total population",274,"Built 1960 to 1979",,,"29.5","+/-1.4"
"001","Total population",275,"Built 1940 to 1959",,,"15.6","+/-1.1"
"001","Total population",276,"Bui
