4,674 ","14,843 ","15,296 ","15,543 ","15,903 ","15,923 ","16,105 ","16,192 "
Washington,Arkansas,"113,409 ","114,325 ","118,789 ","122,506 ","128,474 ","134,163 ","140,913 ","146,123 ","149,609 ","151,909 ","154,627 ","157,715 "
White,Arkansas,"54,676 ","54,931 ","56,051 ","57,127 ","58,386 ","59,697 ","61,241 ","62,887 ","64,085 ","65,785 ","66,359 ","67,165 "
Woodruff,Arkansas,"9,520 ","9,480 ","9,392 ","9,230 ","9,195 ","9,301 ","9,240 ","9,236 ","9,100 ","8,972 ","8,855 ","8,741 "
Yell,Arkansas,"17,759
