   59834,        -54880,         -1934,        -33736,
  "10",         18921,         -8754,          4197,          3347,         -2097,         13474,         -3528,         -7097,
  "11",           654,        -22751,         -6075,          4228,        -10048,         12549,        -13261,          5239,
  "12",         -6758,         -4615,         -1200,        -16438,         -1256,         12136,          8296,        -17149,
    "",            "",            "",            "",            "",  
