S,33.03,-90.55,(JAN)
2003,100,BOKOSHE,LE FLORE,OK,35.19,-94.79,(TSA)
2003,200,1 S FARMINGTON,WASHINGTON,AR,36.03,-94.25,(TSA)
2019,100,ELAINE,PHILLIPS,AR,34.31,-90.85,QUARTER SIZE HAIL REPORTED IN ELAINE. (MEG)
2020,125,DARLING,QUITMAN,MS,34.35,-90.27,(MEG)
2035,175,INDIANOLA,SUNFLOWER,MS,33.45,-90.64,REPORTED BY INDIANOLA PD (JAN)
2038,88,NEOSHO,NEWTON,MO,36.87,-94.37,DIME TO NICKEL SIZE HAIL FALLING IN NEOSHO (SGF)
2042,100,BELZONI,HUMPHREYS,MS,33.18,-90.49,(JAN)
2045,88,SHERARD,COAHOMA,MS,34.22,-90.72,NI
