07,          -477,          -623,
  "54",            43,          -286,          -140,          -423,          -468,          -125,          -833,           -94,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "55",          1264,          1305,          1441,          -272,           978,           695,          1074,          -415,
    "",            "",            "",            "",            "",            "",        
