"166,195","166,305"
Columbia County,Washington,"4,103","4,068","4,074","4,064","4,064"
.Dayton city,Washington,"2,707","2,686","2,671","2,660","2,655"
.Starbuck town,Washington,129,128,130,130,130
.Balance of Columbia County,Washington,"1,267","1,254","1,273","1,274","1,279"
Cowlitz County,Washington,"94,514","93,752","93,039","92,948","92,948"
.Castle Rock city,Washington,"2,104","2,110","2,124","2,130","2,130"
.Kalama city,Washington,"1,855","1,837","1,792","1,783","1,783"
.Kelso city,Washington,"11,787",
