5","46,753"
"B24032",44.000,"Professional, scientific, and technical services","36,580","+/-16,938","19,642","53,518"
"B24032",45.000,"Management of companies and enterprises","-","**","**","**"
"B24032",46.000,"Administrative and support and waste management services","26,861","+/-9,987","16,874","36,848"
"B24032",47.000,"Educational services, and health care and social assistance:","34,523","+/-3,504","31,019","38,027"
"B24032",48.000,"Educational services","26,717","+/-11,017","15,700","37,734"
"B24032",
