        1","      88"," "," "," "," "," "," "," "," "
"        1","      88","HOUSING OCCUPANCY"," "," "," "," "," "," "," "
"        1","      88","     Total housing units","       617,252","   100%","       617,465","   100%","           213","*****","- -"
"        1","      89","Occupied housing units","       563,690","  91.3%","       564,495","  91.4%","   0.1%","+/-1.8%","no"
"        1","      90","Vacant housing units","        53,562","   8.7%","        52,970","   8.6%","- 0.1%","+/-1.8%","n
