67.000,"Protective service occupations","0","+/-292","0","292"
"C24060",168.000,"Food preparation and serving related occupations","182","+/-220","0","402"
"C24060",169.000,"Building and grounds cleaning and maintenance occupations","4,953","+/-1,379","3,574","6,332"
"C24060",170.000,"Personal care and service occupations","5,467","+/-1,191","4,276","6,658"
"C24060",171.000,"Sales and office occupations:","6,779","+/-1,863","4,916","8,642"
"C24060",172.000,"Sales and related occupations","5,415","+/-1,562",
