N","N","N","N"
"C23002G",16.000,"16 to 64 years:","N","N","N","N"
"C23002G",17.000,"In labor force:","N","N","N","N"
"C23002G",18.000,"In Armed Forces","N","N","N","N"
"C23002G",19.000,"Civilian:","N","N","N","N"
"C23002G",20.000,"Employed","N","N","N","N"
"C23002G",21.000,"Unemployed","N","N","N","N"
"C23002G",22.000,"Not in labor force","N","N","N","N"
"C23002G",23.000,"65 years and over:","N","N","N","N"
"C23002G",24.000,"In labor force:","N","N","N","N"
"C23002G",25.000,"Employed","N","N","N","N"
"C2300
