,"3,076","3,088","3,113","3,150","3,153","3,141"
Beech Creek borough,Pennsylvania,704,700,701,705,711,717,717,717
Bell Acres borough,Pennsylvania,"1,384","1,396","1,392","1,391","1,391","1,384","1,382","1,382"
Bellefonte borough,Pennsylvania,"6,161","6,193","6,258","6,299","6,343","6,382","6,395","6,395"
Belle Vernon borough,Pennsylvania,"1,163","1,171","1,180","1,187","1,194","1,209","1,211","1,211"
Bellevue borough,Pennsylvania,"8,231","8,351","8,460","8,565","8,647","8,745","8,770","8,770"
Bellwood
