 $9,999","15,405","+/-2,203","13,202","17,608"
"B19325",80.000,"$10,000 to $12,499","17,297","+/-2,111","15,186","19,408"
"B19325",81.000,"$12,500 to $14,999","10,568","+/-1,810","8,758","12,378"
"B19325",82.000,"$15,000 to $17,499","9,117","+/-1,445","7,672","10,562"
"B19325",83.000,"$17,500 to $19,999","7,941","+/-1,370","6,571","9,311"
"B19325",84.000,"$20,000 to $22,499","8,066","+/-1,301","6,765","9,367"
"B19325",85.000,"$22,500 to $24,999","6,143","+/-1,314","4,829","7,457"
"B19325",86.000,"$25,000 to
