%","no"
"        4","      42","Bottled, tank, or LP gas","         6,095","   1.1%","         9,440","   1.7%","   0.6%","+/-0.7%","no"
"        4","      43","Electricity","        58,215","  10.3%","        62,954","  11.2%","   0.9%","+/-1.8%","no"
"        4","      44","Fuel oil, kerosene, etc.","         2,039","   0.4%","         1,639","   0.3%","- 0.1%","+/-0.2%","no"
"        4","      45","Coal or coke","             0","   0.0%","             0","   0.0%","   0.0%","+/-0.2%","no"
"        
