130 ","83,529 "
Scott,Arkansas,"10,205 ","10,200 ","10,279 ","10,458 ","10,460 ","10,659 ","10,788 ","10,948 ","11,129 ","10,883 ","10,977 ","10,996 "
Searcy,Arkansas,"7,841 ","7,819 ","7,678 ","7,667 ","7,703 ","7,786 ","7,890 ","7,906 ","8,048 ","8,040 ","8,178 ","8,261 "
Sebastian,Arkansas,"99,590 ","99,743 ","101,326 ","103,153 ","105,319 ","106,303 ","108,251 ","110,071 ","111,441 ","112,150 ","113,302 ","115,071 "
Sevier,Arkansas,"13,637 ","13,752 ","14,099 ","14,565 ","14,707 ","14,905 ","15,058 ","1
