ntral America:",119,"Population 1 year and over","792,342","+/-8,314","65,701","+/-4,928"
"716","Central America:",120,"Same house","79.9","+/-1.3","72.4","+/-5.6"
"716","Central America:",121,"Different house in the U.S.","19.4","+/-1.3","25.3","+/-5.4"
"716","Central America:",122,"Same county","12.2","+/-1.0","18.4","+/-5.3"
"716","Central America:",123,"Different county","7.2","+/-0.8","6.9","+/-3.1"
"716","Central America:",124,"Same state","2.6","+/-0.5","1.0","+/-0.6"
"716","Central America:",125,"Di
