9,546","19,742","19,948","19,999","19,999"
Bally borough,Pennsylvania,"1,102","1,097","1,095","1,054","1,057","1,061","1,062","1,062"
Bangor borough,Pennsylvania,"5,305","5,291","5,285","5,278","5,285","5,310","5,319","5,319"
Barkeyville borough,Pennsylvania,225,227,230,232,234,236,237,237
Bath borough,Pennsylvania,"2,768","2,766","2,753","2,738","2,739","2,724","2,722","2,678"
Beallsville borough,Pennsylvania,500,501,505,506,506,510,511,511
Bear Creek Village borough,Pennsylvania,274,273,275,277,280,
