    3","      35"," "," "," "," "," "," "," "," "
"        3","      35","INDUSTRY"," "," "," "," "," "," "," "
"        3","      35","Agriculture, forestry, fishing and hunting, and mining","           392","   0.1%","         1,288","   0.2%","   0.1%","+/-0.2%","no"
"        3","      36","Construction","        28,649","   4.5%","        26,932","   4.3%","- 0.2%","+/-1.5%","no"
"        3","      37","Manufacturing","       100,459","  15.6%","        99,792","  16.1%","   0.5%","+/-1.8%","no"
" 
