.4,2,0.233,2,3.017422,2,3,2,345.3,2,2032.5,2,2327.1,-9,9,-9,9
gasexII,HRP,3,1,11,3111,27,2,2001,2248,58.95,-2.3275,-130.8928,5.34,27.173,27.4533,35.159,35.1561,2,203.7575,2,8.4,2,0.228,2,3.017414,2,3,2,345.4,2,2032.7,2,2327.4,-9,9,-9,9
gasexII,HRP,3,1,12,3112,27,2,2001,2248,58.95,-2.3275,-130.8928,4.33,27.2,27.2328,35.159,35.1548,2,204.6393,2,8.4,2,0.234,2,3.017415,2,3,2,344.6,2,2032.6,2,2327.8,-9,9,-9,9
gasexII,HRP,3,1,13,3113,27,2,2001,2248,58.95,-2.3275,-130.8928,3.31,27.281,27.4919,35.159,35.1542,2,204.
