"Total population",169,"Car, truck, or van - drove alone",,,"85.2","+/-1.3"
"001","Total population",170,"Car, truck, or van - carpooled",,,"9.3","+/-1.0"
"001","Total population",171,"Public transportation (excluding taxicab)",,,"0.2","+/-0.2"
"001","Total population",172,"Walked",,,"1.1","+/-0.3"
"001","Total population",173,"Other means",,,"0.7","+/-0.2"
"001","Total population",174,"Worked at home",,,"3.5","+/-0.6"
"001","Total population",175,"Mean travel time to work (minutes)",,,"22.0","+/-0.8"
"001"
