/-3.6"
"687","Latin America:",30,"Female","47.4","+/-0.9","38.9","+/-3.6"
"687","Latin America:",31,"35 to 64 years","322,632","+/-4,494","29,078","+/-3,042"
"687","Latin America:",32,"Male","51.0","+/-0.5","56.7","+/-3.8"
"687","Latin America:",33,"Female","49.0","+/-0.5","43.3","+/-3.8"
"687","Latin America:",34,"65 years and over","101,350","+/-1,657","1,448","+/-721"
"687","Latin America:",35,"Male","48.3","+/-0.8","55.5","+/-22.2"
"687","Latin America:",36,"Female","51.7","+/-0.8","44.5","+/-22.2"
"687
