","14,533 ","17,273 "
43,"2,392,199 ","1,164,194 ","1,228,005 ","2,130,165 ","1,044,691 ","1,085,474 ","231,114 ","105,256 ","125,858 ","30,920 ","14,247 ","16,673 "
44,"2,418,912 ","1,172,484 ","1,246,428 ","2,151,575 ","1,050,120 ","1,101,455 ","237,264 ","108,214 ","129,050 ","30,073 ","14,150 ","15,923 "
45,"2,465,964 ","1,192,280 ","1,273,684 ","2,199,427 ","1,068,542 ","1,130,885 ","236,785 ","109,398 ","127,387 ","29,752 ","14,340 ","15,412 "
46,"2,433,301 ","1,175,087 ","1,258,214 ","2,180,352 ","1,
