299,299,299
Thompsontown borough,Pennsylvania,710,711,711,709,711,717,717,711
Thornburg borough,Pennsylvania,439,446,451,457,462,467,468,468
Three Springs borough,Pennsylvania,428,432,434,438,440,444,445,445
Throop borough,Pennsylvania,"3,949","3,928","3,938","3,956","3,970","3,999","4,008","4,010"
Tidioute borough,Pennsylvania,746,758,765,775,786,790,792,792
Timblin borough,Pennsylvania,145,147,148,148,149,151,151,151
Tioga borough,Pennsylvania,605,610,613,618,622,621,622,622
Tionesta borough,Penns
