nths","11,203","+/-2,227","1,419","+/-836"
"687","Latin America:",103,"Unmarried women 15 to 50 years who had a birth in the past 12 months","5,050","+/-1,689","N","N"
"687","Latin America:",104,"As a percent of all women with a birth in the past 12 months","45.1","+/-10.7","40.5","+/-30.3"
"687","Latin America:",105,"Population 30 years and over","471,068","+/-4,846","41,110","+/-3,319"
"687","Latin America:",106,"Living with grandchild(ren)","3.0","+/-0.5","5.8","+/-2.9"
"687","Latin America:",107,"Respon
