33.63,-91.39,(LZK)
0004,75,MURRAY,CALLOWAY,KY,36.61,-88.32,DIME SIZE HAIL REPORTED. (PAH)
0010,75,ARLINGTON,CARLISLE,KY,36.79,-89.01,DIME SIZE HAIL REPORTED NEAR INTERSECTION OF HIGHWAYS 307 AND 121. (PAH)
0034,100,BASTROP,MOREHOUSE,LA,32.77,-91.91,REPORTED THROUGH NE LA SKYWARN. (JAN)
0040,88,5 NE DOWNSVILLE,UNION,LA,32.68,-92.35,(SHV)
0101,175,ZAVALLA,ANGELINA,TX,31.16,-94.42,(SHV)
0105,100,GALION,MOREHOUSE,LA,32.86,-91.75,(JAN)
0125,100,1 E SHONGALOO,WEBSTER,LA,32.94,-93.28,ON HIGHWAY 521 (SHV)
0126,100,
