8.6","+/-9.5"
"529","English (015, 022)",293,"30 percent or more","32.1","+/-3.1","31.4","+/-9.5"
"529","English (015, 022)",294,"Median gross rent (dollars)","494","+/-14","467","+/-34"
"535","German (032-045)",1,"Total population","665,912","+/-4,758","81,607","+/-7,195"
"535","German (032-045)",2,"One race","98.6","+/-0.3","N","N"
"535","German (032-045)",3,"Two races","1.4","+/-0.3","N","N"
"535","German (032-045)",4,"Three races","0.1","+/-0.1","N","N"
"535","German (032-045)",5,"Four or more races","0
