000 to $7,499","26,318","+/-2,414","23,904","28,732"
"B20005A",32.000,"$7,500 to $9,999","15,033","+/-1,919","13,114","16,952"
"B20005A",33.000,"$10,000 to $12,499","22,131","+/-2,747","19,384","24,878"
"B20005A",34.000,"$12,500 to $14,999","7,789","+/-1,556","6,233","9,345"
"B20005A",35.000,"$15,000 to $17,499","12,993","+/-1,949","11,044","14,942"
"B20005A",36.000,"$17,500 to $19,999","7,174","+/-1,309","5,865","8,483"
"B20005A",37.000,"$20,000 to $22,499","10,924","+/-1,611","9,313","12,535"
"B20005A",38
