WN,ROOF DAMAGE TO POST OFFICE AND EATING ESTABLISHMENT. LATE REPORT (OAX)
0105,71,3 N KEY BISCAYNE,MIAMI-DADE,FL,25.73,-80.16,WIND GUST RECORDED AT ATLANTIC OCEANIC AND METEOROLOGICAL LABORATORY ON VIRGINIA KEY. TIME IS ESTIMATED BASED ON RADAR AND SURROUNDING OBSERVATIONS. (MFL)
0111,80,STEELE CITY,JEFFERSON,NE,40.04,-97.02,NUMEROUS TREES AND POWER LINES DOWN. (OAX)
0141,70,3 S BEATRICE,GAGE,NE,40.23,-96.75,WINDS OF 60 TO 70 MILES AN HOUR. (OAX)
0235,UNK,4 SE AUBURN,NEMAHA,NE,40.35,-95.79,HOG BUILDING DAMA
