 repair occupations",,,"13.8","+/-1.1"
"001","Total population",182,"Production, transportation, and material moving occupations",,,"11.7","+/-1.1"
"001","Total population",183,"Male civilian employed population 16 years and over",,,"213,827","+/-4,808"
"001","Total population",184,"Management, professional, and related occupations",,,"25.9","+/-1.6"
"001","Total population",185,"Service occupations",,,"18.0","+/-1.5"
"001","Total population",186,"Sales and office occupations",,,"14.9","+/-1.3"
"001","Total
