   0,
  "37",           -37,           -41,           -53,           -63,           -72,           -85,           -97,          -102,
  "38",             4,           -29,           -80,           -98,           -98,           -58,           -73,           -32,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
    "",            "",            "",            "",            "",            "",            "",            "",      
