832 ","10,940 ","11,036 ","11,096 ","11,198 ","11,186 ","11,170 ","11,186 ","11,253 "
De Kalb,Illinois,"77,932 ","78,347 ","79,564 ","80,421 ","81,682 ","82,850 ","82,810 ","83,947 ","85,078 ","86,402 ","88,010 ","88,969 "
De Witt,Illinois,"16,516 ","16,554 ","16,613 ","16,677 ","16,726 ","16,854 ","16,824 ","16,736 ","16,757 ","16,781 ","16,764 ","16,798 "
Douglas,Illinois,"19,464 ","19,460 ","19,457 ","19,460 ","19,545 ","19,648 ","19,777 ","19,793 ","19,909 ","19,918 ","19,905 ","19,922 "
Du Page,Illinoi
