"        3","     104"," "," "," "," "," "," "," "," "
"        3","     104","     Individuals","       183,079","   100%","       177,800","   100%","        -5,279","+/-32,975","no"
"        3","     105","18 years and over","       114,859","  62.7%","       106,235","  59.7%","- 3.0%","+/-0.2%","yes"
"        3","     106","     65 years and over","        19,375","  10.6%","        22,708","  12.8%","   2.2%","+/-2.6%","no"
"        3","     107","Related children under 18 years","        67,408",
