",13.000,"Enrolled in grade 5 to grade 8:","127,132","+/-4,875","122,257","132,007"
"B14002",14.000,"Public school","114,271","+/-4,983","109,288","119,254"
"B14002",15.000,"Private school","12,861","+/-1,997","10,864","14,858"
"B14002",16.000,"Enrolled in grade 9 to grade 12:","133,819","+/-3,790","130,029","137,609"
"B14002",17.000,"Public school","121,976","+/-4,034","117,942","126,010"
"B14002",18.000,"Private school","11,843","+/-1,524","10,319","13,367"
"B14002",19.000,"Enrolled in college undergradua
