 borough,Pennsylvania,495,498,504,507,512,519,521,521
Summerville borough,Pennsylvania,505,512,515,517,520,524,525,525
Summit Hill borough,Pennsylvania,"3,010","3,000","2,983","2,968","2,969","2,971","2,974","2,974"
Sunbury city,Pennsylvania,"10,086","10,169","10,274","10,360","10,455","10,589","10,610","10,610"
Susquehanna Depot borough,Pennsylvania,"1,628","1,632","1,640","1,653","1,676","1,688","1,690","1,690"
Sutersville borough,Pennsylvania,607,612,618,623,629,635,636,636
Swarthmore borough,Penns
