ERRIES UNSPECIFIED ,73 ,San Diego ,863 ,20.20 ,17433 ,1429.97 ,TON ,24928600
2007 ,237999 ,BERRIES STRAWBERRIES UNSPECIFIED ,81 ,San Mateo ,18 ,  ,  ,  ,  ,524000
2007 ,237999 ,BERRIES STRAWBERRIES UNSPECIFIED ,85 ,Santa Clara ,79 ,14.80 ,1169 ,1816.34 ,TON ,2123300
2007 ,237999 ,BERRIES STRAWBERRIES UNSPECIFIED ,87 ,Santa Cruz ,3679 ,30.96 ,113902 ,1729.00 ,TON ,196936000
2007 ,237999 ,BERRIES STRAWBERRIES UNSPECIFIED ,95 ,Solano ,27 ,  ,  ,  ,  ,223400
2007 ,237999 ,BERRIES STRAWBERRIES UNSPECIFIED ,
