(dollars)",,,"45,219","+/-1,316"
"001","Total population",229,"Married-couple family",,,"76.4","+/-1.8"
"001","Total population",230,"Median income (dollars)",,,"51,147","+/-1,425"
"001","Total population",231,"Male householder, no spouse present, family",,,"6.7","+/-1.1"
"001","Total population",232,"Median income (dollars)",,,"31,289","+/-1,405"
"001","Total population",233,"Female householder, no husband present, family",,,"16.9","+/-1.6"
"001","Total population",234,"Median income (dollars)",,,"22,028",
