N"
"B17020I",5.000,"6 to 11 years","N","N","N","N"
"B17020I",6.000,"12 to 17 years","N","N","N","N"
"B17020I",7.000,"18 to 64 years","N","N","N","N"
"B17020I",8.000,"65 to 74 years","N","N","N","N"
"B17020I",9.000,"75 years and over","N","N","N","N"
"B17020I",10.000,"Income in the past 12 months at or above poverty level:","N","N","N","N"
"B17020I",11.000,"Under 5 years","N","N","N","N"
"B17020I",12.000,"5 years","N","N","N","N"
"B17020I",13.000,"6 to 11 years","N","N","N","N"
"B17020I",14.000,"12 to 17 yea
