ars only","1.4","**","14.9","**","*"
"DP03",102.0,"Families with female householder, no husband present","29.0","**","45.9","**","*"
"DP03",103.0,"With related children under 18 years","34.9","**","58.1","**","*"
"DP03",104.0,"With related children under 5 years only","35.2","**","58.9","**",
"DP03",104.2,,,,,,
"DP03",105.0,"All people","12.6","**","16.5","**","*"
"DP03",106.0,"Under 18 years","21.2","**","24.2","**",
"DP03",107.0,"Related children under 18 years","20.4","**","22.9","**",
"DP03",108.0,"Rela
