-1,38,311,249,7,2359,256,177,2421,0,177,0,0,0
US Airways,7/23,279,1276,PHL,"Philadelphia, PA",IND,"Indianapolis, IN",3,1805,1756,-9,2235,90,5,6,2018,11,233,587,0,233,0,0,0
US Airways,7/23,279,1147,PHL,"Philadelphia, PA",SAN,"San Diego, CA",3,1755,1817,22,2256,285,41,3,2039,44,245,2369,6,223,0,0,16
Delta,7/23,277,79,JFK,"New York, NY",LAX,"Los Angeles, CA",3,1645,1911,146,2348,310,158,8,2007,206,359,2475,0,359,0,0,0
US Airways,7/23,277,1057,PHL,"Philadelphia, PA",RIC,"Richmond, VA",3,1825,1833,8,2310,47,
