      "(23)",        "(23)",        "(23)",        "(23)",        "(23)",        "(23)",        "(23)",
   "8",            95,           106,           119,           126,           138,           152,           172,           182,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
   "9",           135,           149,           173,           181,           211,           244,           276,           299,
  "10",            4
