  6774,          7333,          8161,          7465,          8836,
  "11",            55,            77,            42,            54,            49,            59,            77,            91,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "12",          9347,         10687,         14584,         18667,         19363,         22305,         19080,         23115,
  "13",          9275,         10618,         14518,    
