           0,             0,             0,             0,             0,             0,             0,
  "37",          -411,          -426,          -438,          -453,          -408,          -408,          -477,          -482,
  "38",            -9,           -45,           -90,           -83,           -86,          -108,          -129,          -156,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
    "",            "
