"5,271 ","5,122 ","5,074 ","5,146 ","5,155 ","5,092 ","5,093 ","5,084 "
Carroll,Illinois,"16,805 ","16,800 ","16,646 ","16,618 ","16,670 ","16,843 ","16,857 ","16,925 ","16,945 ","16,959 ","16,813 ","16,674 "
Cass,Illinois,"13,437 ","13,447 ","13,511 ","13,450 ","13,421 ","13,553 ","13,544 ","13,612 ","13,652 ","13,735 ","13,795 ","13,695 "
Champaign,Illinois,"173,025 ","173,341 ","175,468 ","178,175 ","174,600 ","172,731 ","172,859 ","175,018 ","176,626 ","177,004 ","178,652 ","179,669 "
Christian,Illinois
