1,            54,            50,            49,            90,            98,           136,           137,
  "11",             6,             2,             3,             4,             6,             7,             7,             7,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "12",           587,           735,           770,           785,          1032,          1135,          1230,          1313,
  "13",         
