55,35.1496,2,202.8859,2,8.3,2,0.228,2,3.036612,2,3,2,332.7,2,2029.5,2,2332.8,-9,9,-9,9
gasexII,HRP,4,1,13,4113,28,2,2001,2330,59.9792,-2.297,-131.455,3.32,27.375,27.7712,35.156,35.1511,2,203.7709,2,8.3,2,0.234,2,3.017081,2,3,2,337.3,2,2029.5,2,2329.4,-9,9,-9,9
gasexII,HRP,4,1,14,4114,28,2,2001,2330,59.9792,-2.297,-131.455,2.27,27.284,27.6293,35.157,35.1521,2,205.2316,2,8.3,2,0.231,2,3.036608,2,3,2,336.1,2,2029.3,2,2330.1,-9,9,-9,9
gasexII,HRP,4,1,15,4115,28,2,2001,2330,59.9792,-2.297,-131.455,1.28,27.148,27
