   55,582","   5.5%","        73,195","   6.6%","   1.1%","+/-1.0%","yes"
"        4","      63","$500,000 to $999,999","   16,369","   1.6%","        31,294","   2.8%","   1.2%","+/-0.7%","yes"
"        4","      64","$1,000,000 or more","    3,828","   0.4%","         6,681","   0.6%","   0.2%","+/-0.2%","no"
"        4","      65","Median (in 2001 inflation-adjusted dollars)","  126,807","(NA)","       136,434","(NA)","         9,627","+/-2,810","yes"
"        4","      66"," "," "," "," "," "," "," 
