,656","6,688","6,758","6,762","6,762"
Souderton borough,Pennsylvania,"6,691","6,730","6,759","6,762","6,763","6,738","6,730","6,730"
South Bethlehem borough,Pennsylvania,420,428,432,435,439,443,444,444
South Coatesville borough,Pennsylvania,"1,062","1,008","1,000",993,992,998,997,997
South Connellsville borough,Pennsylvania,"2,199","2,214","2,229","2,241","2,253","2,278","2,281","2,281"
South Fork borough,Pennsylvania,"1,070","1,081","1,094","1,106","1,118","1,134","1,138","1,138"
South Greensburg bor
