","+/-0.4"
"DP02",137.0,"Polish","6,675","+/-1,560","4.7","+/-1.2"
"DP02",138.0,"Portuguese","226","+/-275","0.2","+/-0.2"
"DP02",139.0,"Russian","8,615","+/-3,102","6.1","+/-2.2"
"DP02",140.0,"Scotch-Irish","2,040","+/-1,424","1.4","+/-1.0"
"DP02",141.0,"Scottish","1,792","+/-799","1.3","+/-0.6"
"DP02",142.0,"Slovak","216","+/-353","0.2","+/-0.2"
"DP02",143.0,"Subsaharan African","485","+/-380","0.3","+/-0.3"
"DP02",144.0,"Swedish","315","+/-215","0.2","+/-0.2"
"DP02",145.0,"Swiss","963","+/-817","0.7","+/
