1"," 82","        78,109","        71,304","        84,914"
"50000US4809","1"," 83","        23,117","        19,431","        26,803"
"50000US4809","1"," 84","        89,565","        81,823","        97,307"
"50000US4809","1"," 85","        54,788","        50,666","        58,910"
"50000US4809","1"," 86","          2.56","          2.50","          2.62"
"50000US4809","1"," 87","          3.20","          3.09","          3.31"
"50000US4809","1"," 88","       292,601","       285,399","       299,8
