.9","12.8%","1.2","*"
"DP03",44.0,"Arts, entertainment, and recreation, and accommodation, and food services","17.6%","1.7","19.6%","1.8",
"DP03",45.0,"Other services, except public administration","5.9%","1.1","6.0%","1.2",
"DP03",46.0,"Public administration","3.9%","0.8","4.4%","0.8",
"DP03",46.3,,,,,,
"DP03",46.5,"CLASS OF WORKER",,,,,
"DP03",47.0,"Civilian employed population 16 years and over","78,166","2,243","77,856","1,762",
"DP03",48.0,"Private wage and salary workers","79.4%","1.9","77.4%","1.7",
