 earnings for female full-time, year-round workers (dollars)","29,050","2,698","25,093","1,284",
"DP03",95.3,,,,,,
"DP03",96.0,"All families","8.7","**","13.7","**","*"
"DP03",97.0,"With related children under 18 years","15.1","**","24.0","**","*"
"DP03",98.0,"With related children under 5 years only","9.2","**","24.1","**","*"
"DP03",99.0,"Married couple families","4.5","**","6.6","**",
"DP03",100.0,"With related children under 18 years","5.6","**","9.0","**",
"DP03",101.0,"With related children under 5 ye
