REES DOWN AND MOBILE HOME DAMAGED IN TRENTON (MEG)
1950,UNK,NEW EDINBURG,CLEVELAND,AR,33.75,-92.25,TREES DOWN (LZK)
1950,UNK,3 S OKAWVILLE,WASHINGTON,IL,38.39,-89.55,TWO BARNS SUFFERED SIDING AND ROOF DAMAGE. TIME APPROXIMATELY 150 PM (LSX)
1955,UNK,ENGLAND,LONOKE,AR,34.54,-91.97,LARGE TREE LIMBS DOWN (LZK)
1955,UNK,GRIFFIN,POSEY,IN,38.2,-87.92,LARGE TREE DOWN IN GRIFFIN RELAYED THROUGH WFIE TV. (PAH)
2000,UNK,VINCENNES,KNOX,IN,38.68,-87.51,POWER LINES DOWNED. (IND)
2000,UNK,TERRE HAUTE,VIGO,IN,39.47,-87.38
