22,2,3.046708,2,3.1,2,340.4,2,2033.1,2,2331.4,-9,9,-9,9
gasexII,HRP,3,1,8,3108,27,2,2001,2248,58.95,-2.3275,-130.8928,8.38,27.117,27.3223,35.157,35.1509,2,200.8211,2,8.4,2,0.226,2,3.027183,2,3,2,338.3,2,2031.8,2,2331.5,-9,9,-9,9
gasexII,HRP,3,1,9,3109,27,2,2001,2248,58.95,-2.3275,-130.8928,7.37,27.022,27.3833,35.155,35.1567,2,203.9441,2,8.4,2,0.225,2,2.988128,2,3,2,336.2,2,2031.7,2,2333,-9,9,-9,9
gasexII,HRP,3,1,10,3110,27,2,2001,2248,58.95,-2.3275,-130.8928,6.39,27.147,27.2458,35.155,35.1523,2,204.6364,2,8
