an,7/13,197,42,ATL,"Atlanta, GA",SFO,"San Francisco, CA",7,1131,1225,54,1542,289,1731,6,1328,1737,249,2139,0,195,0,54,0
American Eagle,7/13,197,4451,JFK,"New York, NY",CLE,"Cleveland, OH",7,1710,1738,28,2055,71,2206,15,1900,2221,201,425,6,173,0,0,22
United,7/13,197,271,PHL,"Philadelphia, PA",DEN,"Denver, CO",7,1715,1711,-4,2028,225,2213,11,1935,2224,169,1557,0,169,0,0,0
Continental,7/27,196,411,EWR,"Newark, NJ",IAH,"Houston, TX",7,1200,1159,-1,1515,185,1720,4,1440,1724,164,1400,0,164,0,0,0
AirTran,7/13,
