,            "",            "",            "",            "",            "",            "",            "",
    "",            "",            "",            "",            "",            "",            "",            "",            "",
    "",            "",            "",            "",            "",            "",            "",            "",            "",
   "1",         -9155,          2517,         -3036,        -13004,         22103,        -15218,         -4676,        -15341,
    "",          
