.5","+/-2.9","56.3","+/-8.8"
"687","Latin America:",293,"30 percent or more","45.5","+/-2.9","43.7","+/-8.8"
"687","Latin America:",294,"Median gross rent (dollars)","866","+/-27","763","+/-36"
"716","Central America:",1,"Total population","803,060","+/-8,136","65,767","+/-4,924"
"716","Central America:",2,"One race","97.4","+/-0.4","N","N"
"716","Central America:",3,"Two races","2.5","+/-0.3","N","N"
"716","Central America:",4,"Three races","0.1","+/-0.1","N","N"
"716","Central America:",5,"Four or more ra
