07 ,332999 ,ESCAROLE ALL ,991 ,Sum of Others ,189 ,4.91 ,928 ,787.61 ,TONS ,730900
2007 ,332999 ,ESCAROLE ALL , 999, State Totals,476 ,9.59 ,4566 ,587.14 ,    ,2680900
2007 ,106269 ,FIELD CROP BY-PRODUCTS ,101 ,Sutter ,  ,  ,78753 ,24.54 ,TON ,1932600
2007 ,106269 ,FIELD CROP BY-PRODUCTS ,991 ,Sum of Others ,400 ,151.57 ,60629 ,81.43 ,TONS ,4937000
2007 ,106269 ,FIELD CROP BY-PRODUCTS , 999, State Totals,400 ,151.57 ,139382 ,49.29 ,    ,6869600
2007 ,171949 ,FIELD CROPS SEED MISC. ,11 ,Colusa ,490 ,  ,
