1"," 82","        75,092","        68,329","        81,855"
"50000US4213","1"," 83","        36,347","        31,789","        40,905"
"50000US4213","1"," 84","        83,076","        76,160","        89,992"
"50000US4213","1"," 85","        71,985","        66,167","        77,803"
"50000US4213","1"," 86","          2.56","          2.49","          2.63"
"50000US4213","1"," 87","          3.21","          3.11","          3.31"
"50000US4213","1"," 88","       271,582","       262,654","       280,5
