SANT,ISABELLA,MI,43.61,-84.75,SHED BLOWN OFF FOUNDATION. (GRR)
2005,UNK,4 SE MOUNTAINHOME,MONROE,PA,41.13,-75.22,TREES KNOCKED DOWN IN PRICE TOWNSHIP. (PHI)
2008,UNK,SPEED,EDGECOMBE,NC,35.97,-77.44,TREE BLOWN DOWN. ANOTHER TREE BLOWN DOWN NEAR THE LAWRENCE COMMUNITY. TIME ESTIMATED. (RAH)
2008,UNK,5 N MOUNT ORAB,BROWN,OH,39.1,-83.92,LIMBS DOWN (ILN)
2011,66,MOLINE QUAD-CITY AIRPOR,ROCK ISLAND,IL,41.45,-90.5,(DVN)
2012,UNK,1 N SANFORD,MIDLAND,MI,43.69,-84.38,A LARGE TREE WAS DOWNED ON A HOUSE AT BASING LANE 
